 Q (1/Ang),Sr-Sr,Sr-Ti,Sr-O ,Ti-Ti,Ti-O ,O-O  
  14.12600 ,    -0.157027026871581E+01 ,    -0.262527300103456E+01 ,     0.790140840791545E+00 ,    -0.157027026871581E+01 ,     0.125858450820743E+01 ,     0.333713762242579E-02 , 
  14.14600 ,    -0.173351016295863E+01 ,    -0.250781685725502E+01 ,     0.395941133475469E+00 ,    -0.173351016295863E+01 ,     0.158200284965758E+01 ,    -0.313875965335896E+00 , 
  14.16600 ,    -0.180464969162438E+01 ,    -0.225137029733085E+01 ,    -0.315916115776695E-01 ,    -0.180464969162438E+01 ,     0.180732032875719E+01 ,    -0.622610971593240E+00 , 
  14.18600 ,    -0.179589878455097E+01 ,    -0.187239257886602E+01 ,    -0.465032046227537E+00 ,    -0.179589878455097E+01 ,     0.192937605149702E+01 ,    -0.908654292335349E+00 , 
  14.20600 ,    -0.172418067287385E+01 ,    -0.139777893292222E+01 ,    -0.877000145577297E+00 ,    -0.172418067287385E+01 ,     0.195030737577755E+01 ,    -0.115939365467614E+01 , 
  14.22600 ,    -0.160925239045404E+01 ,    -0.863114580422652E+00 ,    -0.124222637639033E+01 ,    -0.160925239045404E+01 ,     0.187894668032251E+01 ,    -0.136456838107824E+01 , 
  14.24600 ,    -0.147167689024313E+01 ,    -0.310116706524129E+00 ,    -0.153934883024297E+01 ,    -0.147167689024313E+01 ,     0.172971123243495E+01 ,    -0.151679151690969E+01 , 
  14.26600 ,    -0.133082797477039E+01 ,     0.216535746401095E+00 ,    -0.175230085700927E+01 ,    -0.133082797477039E+01 ,     0.152110047687446E+01 ,    -0.161180989626298E+01 , 
  14.28600 ,    -0.120310243877865E+01 ,     0.672726894146859E+00 ,    -0.187119111031954E+01 ,    -0.120310243877865E+01 ,     0.127394458470144E+01 ,    -0.164849488647258E+01 , 
  14.30600 ,    -0.110049229025425E+01 ,     0.101849017646630E+01 ,    -0.189262848769773E+01 ,    -0.110049229025425E+01 ,     0.100956406962838E+01 ,    -0.162858308854990E+01 , 
  14.32600 ,    -0.102963564326000E+01 ,     0.122135276297990E+01 ,    -0.181949720512315E+01 ,    -0.102963564326000E+01 ,     0.748001700420157E+00 ,    -0.155621001783543E+01 , 
  14.34600 ,    -0.991420898852184E+00 ,     0.125915111179742E+01 ,    -0.166023714033213E+01 ,    -0.991420898852184E+00 ,     0.506475139674302E+00 ,    -0.143729839317215E+01 , 
  14.36600 ,    -0.981168971183143E+00 ,     0.112207217980285E+01 ,    -0.142772700421300E+01 ,    -0.981168971183143E+00 ,     0.298173313238936E+00 ,    -0.127887432653638E+01 , 
  14.38600 ,    -0.989366857761062E+00 ,     0.813737886573746E+00 ,    -0.113789911552111E+01 ,    -0.989366857761062E+00 ,     0.131484136595132E+00 ,    -0.108838836293443E+01 , 
  14.40600 ,    -0.100287717943764E+01 ,     0.351229691105808E+00 ,    -0.808232020622266E+00 ,    -0.100287717943764E+01 ,     0.969938342919403E-02 ,    -0.873113740227392E+00 , 
  14.42600 ,    -0.100650654536613E+01 ,    -0.235961336636363E+00 ,    -0.456269784700635E+00 ,    -0.100650654536613E+01 ,    -0.688018599117543E-01 ,    -0.639682038255801E+00 , 
  14.44600 ,    -0.984784242426393E+00 ,    -0.907983477950738E+00 ,    -0.983048271650532E-01 ,    -0.984784242426393E+00 ,    -0.109932488273213E+00 ,    -0.393797965585500E+00 , 
  14.46600 ,    -0.923784423180956E+00 ,    -0.161751305845181E+01 ,     0.251663575122078E+00 ,    -0.923784423180956E+00 ,    -0.122918174670308E+00 ,    -0.140152424312266E+00 , 
  14.48600 ,    -0.812821178160918E+00 ,    -0.231325325110054E+01 ,     0.582617604205846E+00 ,    -0.812821178160918E+00 ,    -0.119067302333292E+00 ,     0.117471343416926E+00 , 
  14.50600 ,    -0.645856905123498E+00 ,    -0.294376261184764E+01 ,     0.886819192671079E+00 ,    -0.645856905123498E+00 ,    -0.110415690546625E+00 ,     0.375927160072887E+00 , 
  14.52600 ,    -0.422489261189494E+00 ,    -0.346130608605632E+01 ,     0.115972389180539E+01 ,    -0.422489261189494E+00 ,    -0.108377705745247E+00 ,     0.632319507473761E+00 , 
  14.54600 ,    -0.148418573690117E+00 ,    -0.382542041387381E+01 ,     0.139955581795234E+01 ,    -0.148418573690117E+00 ,    -0.122529088496822E+00 ,     0.883564354071521E+00 , 
  14.56600 ,     0.164657217466893E+00 ,    -0.400591103999963E+01 ,     0.160662259543208E+01 ,     0.164657217466893E+00 ,    -0.159629390682401E+00 ,     0.112596746944368E+01 , 
  14.58600 ,     0.499723036947490E+00 ,    -0.398504644446127E+01 ,     0.178247297205727E+01 ,     0.499723036947490E+00 ,    -0.222965312380169E+00 ,     0.135488966035401E+01 , 
  14.60600 ,     0.835654992494237E+00 ,    -0.375878386133514E+01 ,     0.192901176522128E+01 ,     0.835654992494237E+00 ,    -0.312063234283943E+00 ,     0.156455950764560E+01 , 
  14.62600 ,     0.114886214683540E+01 ,    -0.333694161038020E+01 ,     0.204768612997857E+01 ,     0.114886214683540E+01 ,    -0.422783129857806E+00 ,     0.174807813559751E+01 , 
  14.64600 ,     0.141522822867585E+01 ,    -0.274232061091594E+01 ,     0.213884425493850E+01 ,     0.141522822867585E+01 ,    -0.547770255491232E+00 ,     0.189763891285095E+01 , 
  14.66600 ,     0.161219165248194E+01 ,    -0.200886350568442E+01 ,     0.220134414745473E+01 ,     0.161219165248194E+01 ,    -0.677208848000877E+00 ,     0.200495998246380E+01 , 
  14.68600 ,     0.172078752594069E+01 ,    -0.117901684473982E+01 ,     0.223245886571213E+01 ,     0.172078752594069E+01 ,    -0.799796344869964E+00 ,     0.206190175245499E+01 , 
  14.70600 ,     0.172747536100747E+01 ,    -0.300523484236854E+00 ,     0.222808883852528E+01 ,     0.172747536100747E+01 ,    -0.903839518566581E+00 ,     0.206121767935268E+01 , 
  14.72600 ,     0.162559105224930E+01 ,     0.577086307922412E+00 ,     0.218325561754964E+01 ,     0.162559105224930E+01 ,    -0.978366637906149E+00 ,     0.199736742911620E+01 , 
  14.74600 ,     0.141629020039682E+01 ,     0.140601876894849E+01 ,     0.209281835873386E+01 ,     0.141629020039682E+01 ,    -0.101415262504896E+01 ,     0.186730897262151E+01 , 
  14.76600 ,     0.110888976151238E+01 ,     0.214347616338550E+01 ,     0.195232796580990E+01 ,     0.110888976151238E+01 ,    -0.100456649276248E+01 ,     0.167118189771073E+01 , 
  14.78600 ,     0.720563067564891E+00 ,     0.275440287113395E+01 ,     0.175891685098764E+01 ,     0.720563067564891E+00 ,    -0.946170583690974E+00 ,     0.141279892318006E+01 , 
  14.80600 ,     0.275395583905136E+00 ,     0.321351974493875E+01 ,     0.151211638340096E+01 ,     0.275395583905136E+00 ,    -0.839027061668056E+00 ,     0.109987611690235E+01 , 
  14.82600 ,    -0.197138928553622E+00 ,     0.350651465471962E+01 ,     0.121449985494406E+01 ,    -0.197138928553622E+00 ,    -0.686696039522637E+00 ,     0.743953593778169E+00 , 
  14.84600 ,    -0.664174178895790E+00 ,     0.363033265413367E+01 ,     0.872065548389436E+00 ,    -0.664174178895790E+00 ,    -0.495938799694967E+00 ,     0.359985639294361E+00 , 
  14.86600 ,    -0.109177162262810E+01 ,     0.359258716351607E+01 ,     0.494300476177114E+00 ,    -0.109177162262810E+01 ,    -0.276166001817168E+00 ,    -0.343902234246243E-01 , 
  14.88600 ,    -0.144738962057096E+01 ,     0.341018703040490E+01 ,     0.938978707982628E-01 ,    -0.144738962057096E+01 ,    -0.386921638450826E-01 ,    -0.419864626324812E+00 , 
  14.90600 ,    -0.170231153574563E+01 ,     0.310733692844178E+01 ,    -0.313862801053256E+00 ,    -0.170231153574563E+01 ,     0.204127780576607E+00 ,    -0.776679045950713E+00 , 
  14.92600 ,    -0.183384363764977E+01 ,     0.271311503417141E+01 ,    -0.712029317254531E+00 ,    -0.183384363764977E+01 ,     0.439797498929743E+00 ,    -0.108596742405294E+01 , 
  14.94600 ,    -0.182710963663926E+01 ,     0.225885860323264E+01 ,    -0.108310855466223E+01 ,    -0.182710963663926E+01 ,     0.656533196872145E+00 ,    -0.133110891532124E+01 , 
  14.96600 ,    -0.167629854640253E+01 ,     0.177559315843276E+01 ,    -0.141031771916836E+01 ,    -0.167629854640253E+01 ,     0.844001214318870E+00 ,    -0.149897799491309E+01 , 
  14.98600 ,    -0.138526402304272E+01 ,     0.129172471704581E+01 ,    -0.167884175521433E+01 ,    -0.138526402304272E+01 ,     0.993883825653014E+00 ,    -0.158098251115713E+01 , 
  15.00600 ,    -0.967423068894241E+00 ,     0.831178988248739E+00 ,    -0.187698068506221E+01 ,    -0.967423068894241E+00 ,     0.110023813813448E+01 ,    -0.157379481300622E+01 , 
  15.02600 ,    -0.444956058279738E+00 ,     0.412120641257017E+00 ,    -0.199707905365801E+01 ,    -0.444956058279738E+00 ,     0.115963562044326E+01 ,    -0.147970472186525E+01 , 
  15.04600 ,     0.152635871435704E+00 ,     0.463247781980732E-01 ,    -0.203614874758827E+01 ,     0.152635871435704E+00 ,     0.117109232018511E+01 ,    -0.130655387458028E+01 , 
  15.06600 ,     0.790510232940560E+00 ,    -0.260792347109922E+00 ,    -0.199612434230733E+01 ,     0.790510232940560E+00 ,     0.113581994427168E+01 ,    -0.106724615055803E+01 , 
  15.08600 ,     0.143085205787796E+01 ,    -0.509539296742893E+00 ,    -0.188372406533456E+01 ,     0.143085205787796E+01 ,     0.105684370668208E+01 ,    -0.778865357597055E+00 , 
  15.10600 ,     0.203545492884317E+01 ,    -0.704822996632653E+00 ,    -0.170992610502971E+01 ,     0.203545492884317E+01 ,     0.938542740508267E+00 ,    -0.461465760405416E+00 , 
  15.12600 ,     0.256832088201582E+01 ,    -0.854682717934354E+00 ,    -0.148910574538371E+01 ,     0.256832088201582E+01 ,     0.786172124990896E+00 ,    -0.136630202917203E+00 , 
  15.14600 ,     0.299808508079748E+01 ,    -0.968662666540625E+00 ,    -0.123791016599160E+01 ,     0.299808508079748E+01 ,     0.605422112063750E+00 ,     0.174088249604762E+00 , 
  15.16600 ,     0.330008557204604E+01 ,    -0.105620808276614E+01 ,    -0.973971657363944E+00 ,     0.330008557204604E+01 ,     0.402060580011947E+00 ,     0.450714085772715E+00 , 
  15.18600 ,     0.345792687018313E+01 ,    -0.112525776449349E+01 ,    -0.714574155866492E+00 ,     0.345792687018313E+01 ,     0.181690353948545E+00 ,     0.676259519483381E+00 , 
  15.20600 ,     0.346442625249750E+01 ,    -0.118117691802407E+01 ,    -0.475391062997994E+00 ,     0.346442625249750E+01 ,    -0.503644387666921E-01 ,     0.837881375500506E+00 , 
  15.22600 ,     0.332188024160791E+01 ,    -0.122613153340832E+01 ,    -0.269404044186876E+00 ,     0.332188024160791E+01 ,    -0.289047320797714E+00 ,     0.927690717744720E+00 , 
  15.24600 ,     0.304164188250148E+01 ,    -0.125895367877134E+01 ,    -0.106093785850119E+00 ,     0.304164188250148E+01 ,    -0.529455493739037E+00 ,     0.943151436933750E+00 , 
  15.26600 ,     0.264305282915783E+01 ,    -0.127549163273067E+01 ,     0.903356393310839E-02 ,     0.264305282915783E+01 ,    -0.766659075321463E+00 ,     0.887039985674683E+00 , 
  15.28600 ,     0.215182367631340E+01 ,    -0.126938532692349E+01 ,     0.745535931263116E-01 ,     0.215182367631340E+01 ,    -0.995499347474691E+00 ,     0.766976954188676E+00 , 
  15.30600 ,     0.159799748704638E+01 ,    -0.123316157272785E+01 ,     0.928693248364410E-01 ,     0.159799748704638E+01 ,    -0.121041568842647E+01 ,     0.594578712239753E+00 , 
  15.32600 ,     0.101366181915449E+01 ,    -0.115950960826182E+01 ,     0.696347880314017E-01 ,     0.101366181915449E+01 ,    -0.140534845807726E+01 ,     0.384310465072431E+00 , 
  15.34600 ,     0.430591407434008E+00 ,    -0.104257897697583E+01 ,     0.129259002695641E-01 ,     0.430591407434008E+00 ,    -0.157375663619886E+01 ,     0.152147735991046E+00 , 
  15.36600 ,    -0.121994213280181E+00 ,    -0.879140410452434E+00 ,    -0.677492048917239E-01 ,    -0.121994213280181E+00 ,    -0.170877534824741E+01 ,    -0.858308743545439E-01 , 
  15.38600 ,    -0.619386485306567E+00 ,    -0.669466260000354E+00 ,    -0.162495146216005E+00 ,    -0.619386485306567E+00 ,    -0.180352099743327E+01 ,    -0.314792259246192E+00 , 
  15.40600 ,    -0.104291155678533E+01 ,    -0.417818383952428E+00 ,    -0.262021956239739E+00 ,    -0.104291155678533E+01 ,    -0.185153242335757E+01 ,    -0.522318489754934E+00 , 
  15.42600 ,    -0.138091404443174E+01 ,    -0.132474958871993E+00 ,    -0.358486405412418E+00 ,    -0.138091404443174E+01 ,    -0.184731743054859E+01 ,    -0.699295618418858E+00 , 
  15.44600 ,    -0.162913859955696E+01 ,     0.174721091582880E+00 ,    -0.446101479678941E+00 ,    -0.162913859955696E+01 ,    -0.178695729678674E+01 ,    -0.840447186304946E+00 , 
  15.46600 ,    -0.179049708425269E+01 ,     0.489255794687316E+00 ,    -0.521460008479023E+00 ,    -0.179049708425269E+01 ,    -0.166870940323098E+01 ,    -0.944472367070247E+00 , 
  15.48600 ,    -0.187425942681710E+01 ,     0.795193392694401E+00 ,    -0.583550168265221E+00 ,    -0.187425942681710E+01 ,    -0.149354144798558E+01 ,    -0.101378658778252E+01 , 
  15.50600 ,    -0.189475260323583E+01 ,     0.107665286257125E+01 ,    -0.633474252971204E+00 ,    -0.189475260323583E+01 ,    -0.126553077240094E+01 ,    -0.105390036972608E+01 , 
  15.52600 ,    -0.186969093088762E+01 ,     0.131935466329879E+01 ,    -0.673914233572725E+00 ,    -0.186969093088762E+01 ,    -0.992069437752774E+00 ,    -0.107250646601103E+01 , 
  15.54600 ,    -0.181828886876668E+01 ,     0.151206819417472E+01 ,    -0.708414909714605E+00 ,    -0.181828886876668E+01 ,    -0.683829422858212E+00 ,    -0.107837289606530E+01 , 
  15.56600 ,    -0.175932261360278E+01 ,     0.164779577624366E+01 ,    -0.740575066749885E+00 ,    -0.175932261360278E+01 ,    -0.354461574739635E+00 ,    -0.108015758236752E+01 , 
  15.58600 ,    -0.170930786593353E+01 ,     0.172455191541916E+01 ,    -0.773246949922338E+00 ,    -0.170930786593353E+01 ,    -0.200250553250923E-01 ,    -0.108526725525940E+01 , 
  15.60600 ,    -0.168094828421048E+01 ,     0.174563517991073E+01 ,    -0.807843499463126E+00 ,    -0.168094828421048E+01 ,     0.301831120542955E+00 ,    -0.109887842771224E+01 , 
  15.62600 ,    -0.168198357101677E+01 ,     0.171934061697622E+01 ,    -0.843841198929985E+00 ,    -0.168198357101677E+01 ,     0.592888604915189E+00 ,    -0.112322198962558E+01 , 
  15.64600 ,    -0.171453010911028E+01 ,     0.165811834880453E+01 ,    -0.878545214938711E+00 ,    -0.171453010911028E+01 ,     0.835515129772843E+00 ,    -0.115720684632923E+01 , 
  15.66600 ,    -0.177496369935706E+01 ,     0.157724310453581E+01 ,    -0.907154879062405E+00 ,    -0.177496369935706E+01 ,     0.101387140294605E+01 ,    -0.119642448582729E+01 , 
  15.68600 ,    -0.185434694326817E+01 ,     0.149311397120628E+01 ,    -0.923134391890320E+00 ,    -0.185434694326817E+01 ,     0.111507659800560E+01 ,    -0.123353857568294E+01 , 
  15.70600 ,    -0.193935712613080E+01 ,     0.142134789868899E+01 ,    -0.918859317344645E+00 ,    -0.193935712613080E+01 ,     0.113023794130535E+01 ,    -0.125902525360670E+01 , 
  15.72600 ,    -0.201362799734910E+01 ,     0.137485966751021E+01 ,    -0.886477538377216E+00 ,    -0.201362799734910E+01 ,     0.105525655579348E+01 ,    -0.126219435803451E+01 , 
  15.74600 ,    -0.205938413045349E+01 ,     0.136213168629740E+01 ,    -0.818897216262012E+00 ,    -0.205938413045349E+01 ,     0.891336278338863E+00 ,    -0.123239285432583E+01 , 
  15.76600 ,    -0.205922241648749E+01 ,     0.138586742502197E+01 ,    -0.710796745998164E+00 ,    -0.205922241648749E+01 ,     0.645143527589794E+00 ,    -0.116027196949461E+01 , 
  15.78600 ,    -0.199788363121404E+01 ,     0.144219275068387E+01 ,    -0.559544710852998E+00 ,    -0.199788363121404E+01 ,     0.328592724173921E+00 ,    -0.103899101764001E+01 , 
  15.80600 ,    -0.186385878405112E+01 ,     0.152052211977284E+01 ,    -0.365922352547774E+00 ,    -0.186385878405112E+01 ,    -0.417389717095642E-01 ,    -0.865234496382221E+00 , 
  15.82600 ,    -0.165068984071599E+01 ,     0.160414550572553E+01 ,    -0.134556887374659E+00 ,    -0.165068984071599E+01 ,    -0.445534251868796E+00 ,    -0.639934538488435E+00 , 
  15.84600 ,    -0.135785104938435E+01 ,     0.167152257176310E+01 ,     0.126000230050420E+00 ,    -0.135785104938435E+01 ,    -0.859934886280243E+00 ,    -0.368616863094505E+00 , 
  15.86600 ,    -0.991133152888332E+00 ,     0.169819938827054E+01 ,     0.403582629233435E+00 ,    -0.991133152888332E+00 ,    -0.126093419202220E+01 ,    -0.613226314738207E-01 , 
  15.88600 ,    -0.562495126218303E+00 ,     0.165919677311658E+01 ,     0.683100674876842E+00 ,    -0.562495126218303E+00 ,    -0.162486330146300E+01 ,     0.267902074511793E+00 , 
  15.90600 ,    -0.893931240938181E-01 ,     0.153166468158353E+01 ,     0.947571636488289E+00 ,    -0.893931240938181E-01 ,    -0.192986380291262E+01 ,     0.601916716294253E+00 , 
  15.92600 ,     0.406359753685986E+00 ,     0.129755968147577E+01 ,     0.117940906384631E+01 ,     0.406359753685986E+00 ,    -0.215724012577083E+01 ,     0.921725960459537E+00 , 
  15.94600 ,     0.900110155590520E+00 ,     0.946086660141922E+00 ,     0.136186318642128E+01 ,     0.900110155590520E+00 ,    -0.229259456216556E+01 ,     0.120794550947769E+01 , 
  15.96600 ,     0.136613384619645E+01 ,     0.475653874931689E+00 ,     0.148048491967830E+01 ,     0.136613384619645E+01 ,    -0.232666522830108E+01 ,     0.144236789518435E+01 , 
  15.98600 ,     0.177951349938572E+01 ,    -0.104877535891044E+00 ,     0.152447857559634E+01 ,     0.177951349938572E+01 ,    -0.225581104882804E+01 ,     0.160949021685946E+01 , 
  16.00600 ,     0.211797242291964E+01 ,    -0.775814474420762E+00 ,     0.148781364927550E+01 ,     0.211797242291964E+01 ,    -0.208211592115011E+01 ,     0.169786657382355E+01 , 
  16.02600 ,     0.236351627382495E+01 ,    -0.150721632502466E+01 ,     0.136998387871830E+01 ,     0.236351627382495E+01 ,    -0.181311414521687E+01 ,     0.170116134375385E+01 , 
  16.04600 ,     0.250375166772768E+01 ,    -0.226045234644170E+01 ,     0.117633072337346E+01 ,     0.250375166772768E+01 ,    -0.146116840857939E+01 ,     0.161880437149153E+01 , 
  16.06600 ,     0.253277817760485E+01 ,    -0.299065317727232E+01 ,     0.917885953526741E+00 ,     0.253277817760485E+01 ,    -0.104255760973546E+01 ,     0.145618336155278E+01 , 
  16.08600 ,     0.245158612312272E+01 ,    -0.364989264916915E+01 ,     0.610730791614862E+00 ,     0.245158612312272E+01 ,    -0.576352415094799E+00 ,     0.122434923545081E+01 , 
  16.10600 ,     0.226793365701370E+01 ,    -0.419086228704131E+01 ,     0.274913046684188E+00 ,     0.226793365701370E+01 ,    -0.831700158234553E-01 ,     0.939253250127360E+00 , 
  16.12600 ,     0.199571943878682E+01 ,    -0.457074530414322E+01 ,    -0.669952010335835E-01 ,     0.199571943878682E+01 ,     0.416094926084993E+00 ,     0.620576345573217E+00 , 
  16.14600 ,     0.165390802410996E+01 ,    -0.475496522955851E+01 ,    -0.391582503179452E+00 ,     0.165390802410996E+01 ,     0.901468947541556E+00 ,     0.290247672583687E+00 , 
  16.16600 ,     0.126510057302634E+01 ,    -0.472048021096974E+01 ,    -0.676384515431531E+00 ,     0.126510057302634E+01 ,     0.135494450554110E+01 ,    -0.292228192789090E-01 , 
